0.0215851,0.020042,0.0169166,0
0.0138988,0.0119411,0.0103577,0
0.0114829,0.0103858,0.008702,0
0.0278574,0.0264322,0.02557,0
0.013775,0.0124305,0.0118088,0
0.0309245,0.0295531,0.0287643,0
0.0099014,0.0086469,0.0068882,0
2.031627,2.0299814,0.0263172,1
0.0384365,0.0314867,0.0250098,0
2.0510137,2.0480825,0.0339402,1
0.0316673,0.0297675,0.0286372,0
0.0136142,0.0114958,0.0104194,0
0.0280587,0.0223035,0.0204427,0
0.0434185,0.0415014,0.0404858,0
0.0368995,0.0347488,0.0335891,0
0.0314858,0.029662,0.0286672,0
0.0278226,0.0265741,0.0258692,0
0.0157005,0.0146513,0.0139579,0
0.0271834,0.0260078,0.0253647,0
0.0253497,0.0242779,0.0236518,0
0.0274068,0.0261864,0.0255624,0
0.0251221,0.0240445,0.0233861,0
0.0304101,0.0292581,0.0286708,0
2.029963,2.0284985,0.0264616,1
0.0293336,0.0278645,0.0272025,0
0.0343501,0.0328442,0.0322724,0
0.0305021,0.0292204,0.0285817,0
0.0148029,0.0134985,0.0127828,0
0.0088484,0.0079139,0.0073064,0
0.0283334,0.0273799,0.0268428,0
0.0269277,0.0257289,0.0250861,0
0.0308861,0.0276894,0.0271467,0
0.0151775,0.014075,0.0110769,0
0.0101445,0.0090981,0.0084399,0
0.0225972,0.0214594,0.0208252,0
0.0440411,0.0426606,0.0378972,0
0.018908,0.0159565,0.0139121,0
0.0299987,0.0287923,0.0281369,0
2.0364717,2.0344681,0.0168496,1
0.0099735,0.0089332,0.0083456,0
0.0176142,0.0150542,0.0144579,0
0.0139184,0.0113819,0.0108046,0
0.0229588,0.0219226,0.0203568,0
2.0256086,2.0233211,0.0213743,1
0.0203204,0.01659,0.0159907,0
0.0250215,0.0237773,0.0228844,0
0.016044,0.0149309,0.0138532,0
0.0217117,0.0204366,0.0197788,0
2.0455412,2.0430673,0.0394008,1
2.0254043,2.0242378,0.0223034,1
0.1132428,0.1121963,0.1114148,0
4.0431875,4.041987,0.0238995,2
2.0653191,2.0598728,0.0370273,1
0.0313019,0.0298053,0.0290835,0
0.0126573,0.0116913,0.0111189,0
0.0159145,0.0147022,0.0141188,0
0.0349632,0.0333699,0.032719,0
0.0652283,0.06315,0.058977,0
2.0381112,2.0368414,0.0337392,1
0.0253807,0.0242339,0.0236176,0
0.0267322,0.0241605,0.0236049,0
0.0256344,0.0245712,0.0239693,0
0.030206,0.0291661,0.0285528,0
0.0264922,0.0253939,0.0235533,0
0.0265491,0.025474,0.0248316,0
0.028561,0.0276052,0.0270517,0
0.0193915,0.0184013,0.0174334,0
0.0397899,0.0386521,0.0378504,0
0.0138392,0.0119488,0.0110489,0
0.0133622,0.0121722,0.0115729,0
0.0140259,0.0130146,0.0124574,0
2.009713,2.0087918,0.0069789,1
0.027027,0.0264286,0.0245371,0
0.0294997,0.0264253,0.0254989,0
0.0187376,0.0161316,0.0140598,0
0.0178436,0.0168109,0.0160682,0
0.0295371,0.0283128,0.0277204,0
2.0269381,2.0249969,0.0204714,1
0.0343412,0.0321244,0.030331,0
0.0333221,0.0311921,0.0295259,0
0.0328309,0.0250726,0.0206142,0
