0.0093751,0.0085079,0.0078892,0
0.0171694,0.0151678,0.0111048,0
0.017374,0.0153805,0.014707,0
0.0228118,0.0209092,0.0181337,0
2.0468317,2.0452406,0.0336794,1
4.0546796,4.0500962,0.0302603,2
0.0248819,0.0173717,0.0125002,0
0.0194029,0.0169143,0.0134,0
2.0389027,2.0365129,0.0209901,1
2.0651991,2.0630211,0.0587804,1
0.0352538,0.0330361,0.0311711,0
0.0291075,0.0269177,0.0250528,0
0.0391916,0.0369128,0.0350132,0
0.0395966,0.0370312,0.0358232,0
0.0343129,0.0319532,0.0301567,0
0.018695,0.0152155,0.0126083,0
0.0176056,0.0150957,0.0121726,0
0.0181277,0.0171017,0.0157788,0
0.017564,0.0162878,0.0152813,0
0.0116107,0.0104615,0.0098348,0
0.0185538,0.0174361,0.0164872,0
0.0091915,0.0079578,0.007375,0
0.0100248,0.008879,0.0083404,0
2.0279187,2.0245965,0.0192745,1
0.0203469,0.0180919,0.0167564,0
0.0516891,0.0494095,0.0476011,0
2.0382921,2.0360756,0.0316317,1
0.0538305,0.0515869,0.0504665,0
0.0323845,0.0295148,0.0278566,0
0.0394578,0.0371579,0.0359642,0
0.0542329,0.0525742,0.0516384,0
0.0353496,0.0339255,0.0331457,0
0.0152692,0.0140175,0.0134198,0
0.0194992,0.0183071,0.0174094,0
0.0182301,0.0171749,0.0163509,0
0.0111383,0.0099853,0.0093711,0
0.021272,0.0201117,0.0192343,0
0.0174589,0.0165062,0.0156442,0
0.058634,0.0574138,0.0565209,0
0.0120579,0.011455,0.011044,0
0.0151256,0.0144826,0.0115104,0
0.0168534,0.0155433,0.0132392,0
0.0196189,0.0185066,0.0178873,0
2.0207579,2.0191887,0.0158831,1
0.0389575,0.0366482,0.0327226,0
0.0466459,0.0452673,0.0442401,0
0.0361399,0.0342673,0.0325304,0
0.0241111,0.0221291,0.0205334,0
0.030565,0.0295177,0.0287756,0
0.0118599,0.0107499,0.0101868,0
0.0146985,0.0105474,0.0099649,0
0.0185846,0.0154569,0.0143864,0
0.0193128,0.0182804,0.017297,0
0.0158372,0.0145382,0.0139426,0
0.0099889,0.008517,0.0079384,0
0.0130827,0.0100876,0.0094383,0
0.0335759,0.0324239,0.031591,0
0.0156821,0.0143417,0.0137657,0
2.0432215,2.0350882,0.0303962,1
0.0428615,0.0404577,0.0384769,0
2.0529508,2.0507024,0.0363694,1
0.0446443,0.0401621,0.0376916,0
0.0536602,0.0514292,0.0495736,0
0.0220566,0.0196917,0.0185108,0
0.0192092,0.0171671,0.0158344,0
0.0391079,0.0369906,0.0358782,0
0.0379091,0.0334539,0.0323747,0
0.0416664,0.040408,0.0376452,0
0.0146463,0.0129904,0.0122861,0
0.1080755,0.1058693,0.1047107,0
0.0351073,0.0329387,0.03183,0
0.0384626,0.0369987,0.0362411,0
0.0117833,0.010636,0.0100191,0
